typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","185729","false","-1","N/A",,"false","162959","false",,"false",,"82021167","82021167","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","414","KWT","Kuwait","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","53030","false","-1","N/A",,"false","28132","false",,"false",,"12500508","12500508","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","422","LBN","Lebanon","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","25513","false","-1","N/A",,"false","17024","false",,"false",,"6064694","6064694","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","428","LVA","Latvia","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7545","false","-1","N/A",,"false","4404","false",,"false",,"1063473","1063473","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","434","LBY","Libya","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","45","false","-1","N/A",,"false","24","false",,"false",,"2008","2008","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","440","LTU","Lithuania","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","20981","false","-1","N/A",,"false","16579","false",,"false",,"733773","733773","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","442","LUX","Luxembourg","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","19290","false","-1","N/A",,"false","14789","false",,"false",,"9044497","9044497","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","446","MAC","China, Macao SAR","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","13960","false","-1","N/A",,"false","23373","false",,"false",,"17905406","17905406","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","450","MDG","Madagascar","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3144","false","-1","N/A",,"false","2444","false",,"false",,"334971","334971","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5972","false","-1","N/A",,"false","7802","false",,"false",,"4499662","4499662","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","466","MLI","Mali","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","199","false","-1","N/A",,"false","118","false",,"false",,"10453","10453","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","470","MLT","Malta","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","300","false","-1","N/A",,"false","186","false",,"false",,"11116","11116","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","478","MRT","Mauritania","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false","1","false",,"false",,"82","82","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","480","MUS","Mauritius","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2769","false","-1","N/A",,"false","3408","false",,"false",,"120085","120085","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","484","MEX","Mexico","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11905","false","-1","N/A",,"false","12832","false",,"false",,"9571572","9571572","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","72154","false","-1","N/A",,"false","38059","false",,"false",,"14235665","14235665","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","496","MNG","Mongolia","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","90","false","-1","N/A",,"false","13","false",,"false",,"4937","4937","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","498","MDA","Rep. of Moldova","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","129","false","-1","N/A",,"false","91","false",,"false",,"17294","17294","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","499","MNE","Montenegro","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9","false","-1","N/A",,"false","9","false",,"false",,"6690","6690","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","504","MAR","Morocco","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","10018","false","-1","N/A",,"false","8696","false",,"false",,"1816507","1816507","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","508","MOZ","Mozambique","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","61","false","-1","N/A",,"false","58","false",,"false",,"9798","9798","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","512","OMN","Oman","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","150","false","-1","N/A",,"false","471","false",,"false",,"123519","123519","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","528","NLD","Netherlands","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","60801","false","-1","N/A",,"false","39287","false",,"false",,"18770925","18770925","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","533","ABW","Aruba","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1151","false","-1","N/A",,"false","1043","false",,"false",,"902779","902779","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","534","SXM","Sint Maarten","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","34","false","-1","N/A",,"false","620","false",,"false",,"2038","2038","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","540","NCL","New Caledonia","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2001","false","-1","N/A",,"false","1425","false",,"false",,"334144","334144","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","554","NZL","New Zealand","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1047","false","-1","N/A",,"false","1605","false",,"false",,"912067","912067","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","562","NER","Niger","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","13","false","-1","N/A",,"false","18","false",,"false",,"2387","2387","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","143","false","-1","N/A",,"false","1360","false",,"false",,"54348","54348","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","577","F19","Other Africa, nes","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","199","false","-1","N/A",,"false","88","false",,"false",,"13912","13912","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","579","NOR","Norway","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6711","false","-1","N/A",,"false","9105","false",,"false",,"2531764","2531764","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H4","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1661","false","-1","N/A",,"false","1824","false",,"false",,"853473","853473","0","true","false",
